"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"879",2621,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,3,3,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,4,4,4,2,4,2,4,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,60,50,50,7,2,3,83,20,20,"03232018",2018,232,"Suburb","500 - 999",10.9791,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880",689,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,4,4,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,1,2,2,2,1,1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,50,25,40,7,4,3,93,35,35,"02222018",2018,231,"City","500 - 999",19.4857,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"881",1725,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,4,4,2,1,2,1,1,2,2,2,1,2,1,1,2,2,3,2,2,2,2,2,3,3,2,3,2,3,3,5,2,4,4,4,3,5,1,2,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,2,25,88,97,9,3,3,93,14,17,"03062018",2018,232,"Suburb","500 - 999",14.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"882",650,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,4,3,1,2,1,1,1,2,2,2,1,2,1,2,2,1,3,2,2,3,2,3,3,3,3,3,3,3,3,4,1,3,4,5,5,5,1,2,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,18,53,97,8,3,3,90,55,10,"04062018",2018,242,"Suburb","1,000 or more",9.4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"883",2737,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,2,1,1,1,1,2,2,1,3,3,3,2,2,3,3,3,2,3,1,3,1,4,3,3,1,4,1,4,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,18,65,70,7,3,3,95,199,135,"03292018",2018,342,"Suburb","1,000 or more",9.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"884",1163,1,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,4,4,1,1,2,1,1,2,2,2,1,1,1,1,1,1,3,3,2,3,2,3,2,2,3,3,2,2,2,5,4,4,4,5,4,5,1,2,1,2,1,2,1,1,2,-1,2,-1,1,1,2,-1,1,2,1,1,2,-1,5,50,75,8,3,3,94,38,33,"02272018",2018,444,"Rural","1,000 or more",37.8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"885",1055,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,1,3,2,3,3,2,2,2,1,3,3,2,1,1,4,2,4,4,5,4,5,2,-1,2,-1,1,1,1,1,1,1,1,2,1,1,2,-1,1,1,1,1,2,-1,30,80,65,9,3,3,95,50,30,"02262018",2018,224,"Rural","300 - 499",14.1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886",697,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,4,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,3,2,2,2,3,2,2,3,2,2,2,4,3,4,4,5,3,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,20,50,80,7,4,3,92,30,70,"03262018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887",1686,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,4,4,1,2,2,1,2,2,1,2,1,1,1,2,2,1,3,2,3,3,3,3,2,3,3,3,3,3,3,4,4,5,4,5,4,5,1,2,1,2,1,2,2,-1,1,2,2,-1,1,2,1,2,2,-1,1,1,2,-1,12,75,90,6,3,3,96,43,33,"02282018",2018,121,"City","300 - 499",73.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"888",3364,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,3,3,3,3,3,3,2,2,2,3,2,2,2,4,4,4,4,5,3,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,2,1,1,1,1,1,1,2,-1,26,89,80,9,4,3,89,69,114,"03052018",2018,341,"City","1,000 or more",10.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"889",1196,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,4,2,2,2,1,2,2,2,2,2,1,1,2,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,5,4,5,5,5,5,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,2,2,-1,2,-1,1,2,2,-1,20,60,75,8,3,3,95,20,12,"02282018",2018,122,"Suburb","300 - 499",71.3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890",4456,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,3,4,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,5,4,2,5,1,2,1,1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,40,60,75,0,3,3,96,7,7,"03122018",2018,242,"Suburb","1,000 or more",11.3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"891",4031,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,3,2,3,3,3,3,3,1,2,3,2,3,3,4,4,5,5,5,5,5,1,2,1,1,1,1,1,1,2,-1,2,-1,1,2,1,2,1,1,1,1,2,-1,5,90,95,9,3,3,97,15,4,"03142018",2018,232,"Suburb","500 - 999",14.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892",4712,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,2,-1,2,-1,1,1,1,1,1,2,1,2,1,1,2,-1,1,1,1,1,2,-1,3,95,90,9,4,3,94,49,55,"04042018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893",2238,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,3,3,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,3,3,3,3,1,1,3,3,3,3,4,3,5,5,5,4,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,2,1,1,2,-1,1,1,2,-1,5,80,80,6,2,2,100,3,6,"04262018",2018,222,"Suburb","300 - 499",17.3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"894",876,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,4,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,3,1,3,3,3,3,2,3,3,3,3,5,4,4,2,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,60,60,50,8,2,3,91,22,15,"04092018",2018,232,"Suburb","500 - 999",10.9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"895",4665,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,5,3,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,3,2,2,1,1,2,1,1,2,1,5,4,5,5,5,5,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,2,2,-1,1,1,1,1,2,-1,10,85,90,7,3,3,94,19,23,"03052018",2018,324,"Rural","300 - 499",14.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896",3547,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,3,2,2,1,1,2,2,2,2,4,3,4,2,4,2,5,2,-1,1,1,1,1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,50,10,15,6,1,3,100,0,0,"03012018",2018,312,"Suburb","Less than 300",21.7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
"897",520,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,4,4,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,2,3,2,3,3,2,2,2,2,3,3,4,4,4,3,4,4,5,2,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,60,80,6,1,2,93,45,17,"03282018",2018,441,"City","1,000 or more",18.2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"898",4259,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,5,5,2,1,1,1,1,2,2,2,1,2,1,2,2,1,3,2,3,3,2,3,3,3,3,3,2,3,3,4,4,5,4,5,3,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,2,-1,1,1,2,-1,1,1,1,2,60,20,50,4,1,1,94,34,77,"04302018",2018,321,"City","300 - 499",17.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,7,7
"899",495,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,5,4,5,2,-1,2,-1,1,1,1,1,1,2,1,2,2,-1,1,1,2,-1,1,1,2,-1,50,5,75,3,2,2,50,11,33,"04242018",2018,321,"City","300 - 499",17.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7
"900",3703,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,4,4,3,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,2,15,60,80,8,3,3,96,26,39,"04032018",2018,423,"Town","300 - 499",73.1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901",4137,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,4,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,3,3,3,3,2,2,3,3,2,2,2,5,4,5,4,5,5,5,1,2,2,-1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,-1,10,84,90,1,3,3,93,104,54,"04022018",2018,132,"Suburb","500 - 999",62.8552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7
"902",4788,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,3,5,2,2,2,2,2,2,2,2,1,2,1,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,5,70,60,9,4,3,96,110,159,"04232018",2018,341,"City","1,000 or more",8.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903",494,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,3,4,1,2,2,1,2,1,2,2,1,2,1,2,2,1,3,1,2,3,2,3,2,3,3,3,3,3,3,4,4,4,4,5,4,5,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,2,-1,60,35,35,3,2,3,96,35,20,"02282018",2018,132,"Suburb","500 - 999",62.8552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904",4493,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,4,2,1,2,2,1,1,2,2,1,2,1,2,2,1,3,1,3,3,3,3,3,2,3,3,2,3,3,2,3,5,4,4,4,5,2,-1,1,1,1,1,1,1,1,1,1,2,1,1,2,-1,1,2,1,1,1,2,75,2,5,3,1,2,95,54,47,"03262018",2018,121,"City","300 - 499",73.1167,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905",1489,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,3,3,3,3,2,3,2,1,3,3,3,3,3,4,4,5,5,5,5,5,2,-1,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,15,65,80,5,3,3,95,35,38,"04002018",2018,323,"Town","300 - 499",16.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906",4363,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,2,3,3,2,3,3,2,2,3,2,3,3,4,4,4,5,5,4,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,90,6,3,3,97,16,22,"04062018",2018,323,"Town","300 - 499",19.6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907",4472,1,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,3,1,3,3,2,2,2,2,2,3,2,3,3,4,4,4,4,5,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,2,1,1,1,1,2,-1,7,60,50,8,3,3,95,25,35,"03092018",2018,223,"Town","300 - 499",21.2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908",2597,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,2,2,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,5,5,2,-1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,2,80,90,6,3,3,97,120,83,"04052018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"909",3074,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,4,5,1,1,1,2,1,1,1,1,2,-1,2,-1,1,2,1,1,1,1,1,2,2,-1,15,35,60,7,4,3,95,22,27,"03022018",2018,324,"Rural","300 - 499",14.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910",216,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,3,2,3,3,3,3,2,3,3,3,3,3,3,4,4,4,2,2,2,4,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,29,65,5,2,3,93,75,65,"05012018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911",1873,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,4,4,1,1,1,1,1,1,2,1,1,1,1,2,2,1,3,2,2,2,2,3,2,1,2,3,2,2,2,3,1,3,4,5,4,5,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,8,90,95,7,3,3,96,11,11,"04022018",2018,234,"Rural","500 - 999",15.5284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0
